room_id,hotel_id,room_type,availability,price_per_night
9397,58,Suite,Yes,467.4563796
9398,58,Suite,No,88.48915312
9399,58,Single,Yes,199.6490256
9400,58,Double,Yes,199.8750523
9401,58,Suite,No,78.26203773
9402,58,Double,No,494.6651528
9403,58,Suite,No,127.4313448
9404,58,Double,Yes,287.8019689
9405,58,Suite,No,129.3730732
9406,58,Suite,No,380.173499
9407,58,Suite,No,99.50243718
9408,58,Suite,Yes,166.7358899
9409,58,Single,No,354.2856848
9410,58,Suite,No,359.9492257
9411,58,Suite,Yes,244.1469133
9412,58,Suite,No,298.549316
9413,58,Double,Yes,213.2252761
9414,58,Single,Yes,479.3541724
9415,58,Single,Yes,263.4713201
9416,58,Single,No,406.300442
9417,58,Double,No,239.5742594
9418,58,Suite,No,243.5716947
9419,58,Suite,No,134.4267521
9420,58,Single,No,364.5650794
9421,58,Double,Yes,159.4591097
9422,58,Single,No,122.1747753
9423,58,Suite,Yes,142.7844939
9424,58,Double,Yes,282.5359875
9425,58,Single,No,375.4963389
9426,58,Double,Yes,306.8451321
9427,58,Single,Yes,114.0799105
9428,58,Single,Yes,75.35619147
9429,58,Double,No,396.7448165
9430,58,Single,Yes,101.135536
9431,58,Single,Yes,89.52788104
9432,58,Double,Yes,193.435359
9433,58,Single,No,384.8393213
9434,58,Single,Yes,239.3556832
9435,58,Single,Yes,110.3864091
9436,58,Single,No,342.0832303
9437,58,Double,No,120.4275881
9438,58,Double,Yes,483.113868
9439,58,Double,Yes,339.8611238
9440,58,Suite,No,264.9142208
9441,58,Suite,Yes,158.8332959
9442,58,Double,No,214.3629759
9443,58,Suite,No,226.2792107
9444,58,Double,Yes,92.71836518
9445,58,Suite,Yes,201.0270954
9446,58,Single,No,450.5114182
9447,58,Single,No,94.15076471
9448,58,Single,Yes,211.4471538
9449,58,Single,Yes,349.4171798
9450,58,Single,Yes,404.4885616
9451,58,Suite,Yes,210.9329958
9452,58,Single,Yes,190.1542402
9453,58,Single,No,330.6529423
9454,58,Single,Yes,83.32068328
9455,58,Single,No,238.1699746
9456,58,Single,No,365.2211477
9457,58,Double,Yes,76.82055357
9458,58,Double,No,381.9121422
9459,58,Single,No,243.136034
9460,58,Suite,No,300.2534642
9461,58,Single,No,111.9094148
9462,58,Double,No,334.940934
9463,58,Double,No,395.989715
9464,58,Single,No,418.5760019
9465,58,Suite,No,135.039934
9466,58,Double,Yes,273.5882771
9467,58,Double,Yes,345.1434331
9468,58,Double,No,373.4385642
9469,58,Suite,Yes,386.1920514
9470,58,Double,Yes,444.7155697
9471,58,Single,No,403.710743
9472,58,Single,Yes,207.0284537
9473,58,Double,Yes,447.1309611
9474,58,Single,No,108.567963
9475,58,Suite,Yes,474.6777476
9476,58,Suite,No,235.172656
9477,58,Suite,No,117.5436174
9478,58,Double,No,89.75957377
9479,58,Double,No,69.23120216
9480,58,Single,Yes,256.0767113
9481,58,Single,Yes,440.7754638
9482,58,Double,Yes,288.4646367
9483,58,Double,No,398.7881839
9484,58,Suite,Yes,163.3514132
9485,58,Suite,Yes,231.8954784
9486,58,Suite,Yes,84.78017439
9487,58,Suite,Yes,286.934915
9488,58,Single,Yes,126.8820938
9489,58,Double,No,141.7388343
9490,58,Double,Yes,248.8230316
9491,58,Single,Yes,453.9080153
9492,58,Double,No,329.7297664
9493,58,Suite,Yes,138.5675623
9494,58,Suite,Yes,149.1790045
9495,58,Double,Yes,172.0515639
9496,58,Single,Yes,300.1369651
9497,58,Double,Yes,78.96152769
9498,58,Suite,No,262.1019346
9499,58,Double,Yes,71.71689632
9500,58,Suite,No,258.4186026
9501,58,Suite,No,214.0093545
9502,58,Single,Yes,139.7880231
9503,58,Double,Yes,454.726127
9504,58,Double,No,296.487371
9505,58,Suite,Yes,428.4403452
9506,58,Single,No,96.42588823
9507,58,Double,Yes,293.9758882
9508,58,Suite,Yes,279.2950756
9509,58,Single,Yes,493.9591168
9510,58,Single,Yes,167.7429032
9511,58,Single,No,94.59499631
9512,58,Double,No,127.7508575
9513,58,Double,Yes,444.8063365
9514,58,Suite,No,194.9422543
9515,58,Double,No,393.2684856
9516,58,Single,Yes,254.1043983
9517,58,Suite,No,227.0229328
9518,58,Single,Yes,190.3336376
9519,58,Single,Yes,56.62610298
9520,58,Single,No,167.8067572
9521,58,Suite,No,318.1324679
9522,58,Double,Yes,489.9932566
9523,58,Suite,No,309.0349514
9524,58,Single,No,88.91223356
9525,58,Suite,No,314.9851944
9526,58,Single,Yes,305.5948483
9527,58,Double,Yes,324.196479
9528,58,Double,Yes,246.8331607
9529,58,Double,Yes,398.8892437
9530,58,Double,Yes,302.904274
9531,58,Suite,Yes,162.2697689
9532,58,Suite,No,333.8598769
9533,58,Double,No,120.0665036
9534,58,Double,No,219.0083853
9535,58,Suite,No,434.4170765
9536,58,Single,Yes,431.0319973
9537,58,Single,Yes,263.8202808
9538,58,Suite,No,240.6733033
9539,58,Double,No,63.87331567
9540,58,Double,No,228.8654283
9541,58,Double,No,98.75667956
9542,58,Single,No,463.154229
9543,58,Double,Yes,118.0707551
9544,58,Double,No,309.9240203
9545,58,Single,Yes,444.9400286
9546,58,Single,No,173.85515
9547,58,Suite,No,273.8634376
9548,58,Single,Yes,234.1207538
9549,58,Double,No,464.5936251
9550,58,Single,No,438.33921
9551,58,Double,Yes,470.5213972
9552,58,Single,Yes,428.2745482
9553,58,Double,Yes,119.63276
9554,58,Suite,No,132.4295901
9555,58,Single,No,165.6418067
9556,58,Double,Yes,386.4320454
9557,58,Double,Yes,243.3708189
9558,58,Single,Yes,185.500399
9559,58,Suite,No,167.9689426
9560,58,Suite,No,160.9966712
9561,58,Suite,Yes,418.6887838
9562,58,Double,Yes,311.3666322
9563,58,Suite,No,285.1831143
9564,58,Single,No,383.7695707
9565,58,Suite,No,157.5315251
9566,58,Suite,Yes,110.0205285
9567,58,Suite,No,321.5552313
9568,58,Suite,Yes,447.985895
9569,58,Suite,No,284.8870104
9570,58,Double,No,358.1597079
9571,58,Suite,Yes,427.0000632
9572,58,Suite,No,353.0455947
9573,58,Suite,No,227.9471878
9574,58,Single,Yes,464.9793505
9575,58,Double,No,238.3534531
9576,58,Suite,No,259.0740007
9577,58,Single,Yes,93.03824068
9578,58,Suite,Yes,246.9633822
9579,58,Single,Yes,190.5291512
9580,58,Single,Yes,182.7548768
9581,58,Single,Yes,183.940883
9582,58,Suite,No,142.2082809
9583,58,Suite,No,241.2648052
9584,58,Single,Yes,163.9368918
9585,58,Single,Yes,493.6997243
9586,58,Suite,Yes,279.9163704
9587,58,Suite,No,292.8705403
9588,58,Single,No,438.5576763
9589,58,Suite,Yes,378.0324245
9590,58,Double,Yes,84.32726372
9591,58,Double,No,471.2068077
9592,58,Suite,Yes,164.5617657
9593,58,Suite,No,255.8767269
9594,58,Double,No,363.708732
9595,58,Double,Yes,128.2381358
9596,58,Single,No,472.8739011
9597,58,Single,No,89.56726582
9598,58,Suite,No,451.0874958
9599,58,Single,Yes,162.5347071
9600,58,Suite,No,381.7840171
9601,58,Single,No,246.2893859
9602,58,Suite,No,254.4181019
9603,58,Suite,Yes,76.84893777
9604,58,Double,No,81.99093339
9605,58,Double,No,60.95084548
9606,58,Double,Yes,100.4386441
9607,58,Single,No,426.4608223
9608,58,Single,No,434.2958044
9609,58,Suite,Yes,474.0134608
9610,58,Single,Yes,241.7824643
9611,58,Suite,No,404.0129032
9612,58,Double,Yes,404.4696999
9613,58,Double,Yes,403.0656595
9614,58,Double,Yes,249.4833729
9615,58,Double,Yes,190.127187
9616,58,Single,Yes,211.6137345
9617,58,Double,No,225.4782016
9618,58,Double,Yes,289.9081994
9619,58,Single,No,444.7173563
9620,58,Single,Yes,309.4973505
9621,58,Suite,Yes,384.4672079
9622,58,Single,Yes,168.7619867
9623,58,Single,Yes,158.6208371
9624,59,Suite,No,229.2040553
9625,59,Single,No,441.4799207
9626,59,Suite,Yes,413.8905733
9627,59,Suite,No,272.8990732
9628,59,Double,No,276.3908318
9629,59,Suite,Yes,297.2611999
9630,59,Single,Yes,211.0908453
9631,59,Suite,No,294.8035147
9632,59,Suite,No,453.2621892
9633,59,Single,Yes,132.0623831
9634,59,Double,No,382.6898349
9635,59,Double,Yes,464.1320178
9636,59,Single,Yes,407.5939996
9637,59,Suite,Yes,310.0309634
9638,59,Suite,No,157.7260737
9639,59,Suite,No,177.0604122
9640,59,Double,Yes,215.1307232
9641,59,Double,Yes,130.622879
9642,59,Single,No,319.8766583
9643,59,Suite,Yes,427.0746276
9644,59,Single,Yes,79.51919164
9645,59,Suite,No,236.1833457
9646,59,Double,Yes,166.3837416
9647,59,Double,Yes,377.1639823
9648,59,Single,Yes,179.0526313
9649,59,Double,Yes,428.0211472
9650,59,Double,No,326.4270463
9651,59,Double,Yes,101.4103481
9652,59,Single,No,429.773742
9653,59,Suite,No,259.839224
9654,59,Single,No,435.3950818
9655,59,Single,No,272.3827026
9656,59,Single,No,385.5269357
9657,59,Single,Yes,261.5295037
9658,59,Single,No,109.3705808
9659,59,Single,No,202.1193219
9660,59,Single,No,329.0118158
9661,59,Suite,No,79.43528667
9662,59,Suite,Yes,166.828289
9663,59,Single,No,79.10829338
9664,59,Single,Yes,132.7394924
9665,59,Double,Yes,361.1187289
9666,59,Double,Yes,242.530075
9667,59,Suite,No,330.4592811
9668,59,Double,No,474.6578622
9669,59,Single,Yes,211.6790021
9670,59,Single,No,193.2844848
9671,59,Double,No,225.3299436
9672,59,Suite,Yes,234.3366252
9673,59,Suite,Yes,330.1648318
9674,59,Single,No,439.9733277
9675,59,Single,No,426.4798974
9676,59,Single,No,399.7326057
9677,59,Double,Yes,65.29841257
9678,59,Suite,No,433.7413558
9679,59,Single,Yes,498.8623617
9680,59,Single,No,443.7803078
9681,59,Single,Yes,70.5025846
9682,59,Single,No,497.8776804
9683,59,Single,No,151.6610681
9684,59,Single,No,356.4106789
9685,59,Suite,Yes,214.0302008
9686,59,Suite,Yes,248.3743405
9687,59,Double,Yes,191.8728751
9688,59,Double,No,368.6595789
9689,59,Double,Yes,78.26203138
9690,59,Double,No,372.4786465
9691,59,Single,No,457.5588577
9692,59,Suite,No,213.9838057
9693,59,Double,Yes,70.35857225
9694,59,Suite,Yes,250.0213938
9695,59,Double,No,82.0825805
9696,59,Single,Yes,411.3297283
9697,59,Double,No,273.0227188
9698,59,Double,No,277.2289055
9699,59,Suite,No,329.5947188
9700,59,Single,No,114.5645689
9701,59,Suite,No,455.514154
9702,59,Double,Yes,261.8576217
9703,59,Single,Yes,375.9875852
9704,59,Suite,No,455.1778974
9705,59,Suite,Yes,263.4477265
9706,59,Suite,Yes,172.0890404
9707,59,Single,Yes,296.9226035
9708,59,Single,No,72.88534737
9709,59,Suite,No,100.7022239
9710,59,Suite,Yes,55.20454685
9711,59,Suite,No,357.1967879
9712,59,Double,No,418.6925359
9713,59,Double,No,81.14961475
9714,59,Single,No,120.6737577
9715,59,Suite,No,439.0291191
9716,59,Suite,No,442.1642247
9717,59,Single,Yes,437.4597155
9718,59,Double,Yes,296.4779994
9719,59,Double,Yes,112.2550181
9720,59,Suite,No,218.4064485
9721,59,Single,No,203.6278008
9722,59,Suite,No,185.339634
9723,59,Suite,No,231.5566127
9724,59,Suite,No,340.9256353
9725,59,Double,No,309.6740874
9726,59,Single,Yes,334.6794908
9727,59,Double,No,143.7104241
9728,59,Single,Yes,95.50009552
9729,59,Single,Yes,219.3962753
9730,59,Suite,No,295.4872849
9731,59,Single,Yes,227.0147403
9732,59,Double,Yes,382.8826679
9733,59,Double,Yes,80.19490633
9734,59,Single,No,250.9651642
9735,59,Single,Yes,416.6983587
9736,59,Suite,Yes,179.9059351
9737,59,Single,Yes,343.3048794
9738,59,Single,No,94.61653019
9739,59,Suite,No,475.6606179
9740,59,Single,Yes,310.8728403
9741,59,Double,Yes,133.6133541
9742,59,Suite,No,257.3733065
9743,59,Double,Yes,51.75041099
9744,59,Single,No,188.3821484
9745,59,Single,Yes,64.78958088
9746,59,Suite,Yes,388.9823272
9747,59,Single,No,431.9637121
9748,59,Double,Yes,408.2414445
9749,59,Double,Yes,495.9716735
9750,59,Single,No,401.0218104
9751,59,Single,Yes,431.3221501
9752,59,Double,Yes,170.5472332
9753,59,Single,Yes,376.8637733
9754,59,Suite,No,361.4603067
9755,59,Double,No,161.7505683
9756,59,Suite,No,132.9666683
9757,59,Suite,No,206.4539101
9758,59,Suite,Yes,478.4900062
9759,59,Single,No,144.2032908
9760,59,Single,Yes,471.1257144
9761,59,Single,No,371.1882061
9762,59,Suite,Yes,193.5168403
9763,59,Suite,Yes,201.5361065
9764,59,Suite,No,351.7215723
9765,59,Suite,Yes,355.891447
9766,59,Suite,No,302.5229059
9767,59,Suite,No,210.4456568
9768,59,Double,Yes,173.1330175
9769,59,Double,Yes,75.09067596
9770,59,Double,Yes,134.0076122
9771,59,Single,No,262.4647648
9772,59,Suite,Yes,224.2515282
9773,59,Single,No,498.4904403
9774,59,Double,Yes,307.8431131
9775,59,Suite,Yes,54.23449618
9776,60,Suite,Yes,317.793715
9777,60,Suite,No,383.6672471
9778,60,Suite,No,159.2939481
9779,60,Single,Yes,311.1525869
9780,60,Suite,Yes,240.0885564
9781,60,Double,Yes,471.2185229
9782,60,Double,Yes,162.8704299
9783,60,Single,Yes,412.4700815
9784,60,Suite,Yes,102.1637491
9785,60,Suite,Yes,121.4014476
9786,60,Single,Yes,152.3135883
9787,60,Double,No,154.2177209
9788,60,Single,No,488.1684919
9789,60,Double,Yes,236.629128
9790,60,Suite,Yes,414.3839583
9791,60,Single,Yes,480.5606806
9792,60,Single,No,261.0569528
9793,60,Single,No,465.7152691
9794,60,Suite,No,229.858642
9795,60,Suite,No,224.3494829
9796,60,Double,Yes,430.6258231
9797,60,Single,No,328.4229843
9798,60,Suite,Yes,165.0757664
9799,60,Single,No,436.3537796
9800,60,Suite,No,210.1648995
9801,60,Double,Yes,480.9527196
9802,60,Double,No,364.522748
9803,60,Double,Yes,315.4699346
9804,60,Suite,No,411.0796697
9805,60,Suite,No,85.2002848
9806,60,Single,No,266.2194166
9807,60,Double,No,447.0246528
9808,60,Double,Yes,405.8314946
9809,60,Single,No,383.4032235
9810,60,Suite,Yes,334.1344722
9811,60,Single,Yes,109.080565
9812,60,Single,Yes,149.3694968
9813,60,Double,Yes,423.6449182
9814,60,Double,No,489.1193647
9815,60,Double,No,94.63708916
9816,60,Single,No,394.1116391
9817,60,Single,No,450.4014572
9818,60,Double,No,55.3090512
9819,60,Double,No,209.0930774
9820,60,Single,No,111.5495988
9821,60,Suite,Yes,454.6715648
9822,60,Double,No,275.4796553
9823,60,Double,No,380.6269083
9824,60,Suite,No,148.4252303
9825,60,Single,No,150.2553756
9826,60,Single,Yes,373.4801682
9827,60,Double,Yes,303.7593083
9828,60,Single,No,206.1017669
9829,60,Suite,Yes,283.4788117
9830,60,Double,Yes,209.5136317
9831,60,Suite,No,284.9070056
9832,60,Double,Yes,134.2113451
9833,60,Double,Yes,283.0954755
9834,60,Double,No,208.4176167
9835,60,Double,Yes,477.9129193
9836,60,Double,No,459.3663292
9837,60,Single,No,493.6751609
9838,60,Single,No,192.8999615
9839,60,Single,No,104.2222871
9840,60,Double,No,410.0658467
9841,60,Double,No,162.136133
9842,60,Single,Yes,93.78947103
9843,60,Suite,No,64.97763869
9844,60,Single,Yes,324.3005503
9845,60,Single,No,484.8794297
9846,60,Single,No,253.1360485
9847,60,Double,No,329.8241945
9848,60,Single,No,346.0456313
9849,60,Single,Yes,238.1709767
9850,60,Double,No,176.9637308
9851,60,Double,No,307.2744176
9852,60,Double,Yes,342.7566561
9853,60,Suite,No,88.31931902
9854,60,Single,Yes,52.67326275
9855,60,Suite,No,219.7044952
9856,60,Double,No,53.74117468
9857,60,Single,No,388.4955797
9858,60,Single,Yes,495.0087044
9859,61,Double,Yes,282.6047821
9860,61,Single,No,397.6791172
9861,61,Double,No,376.9258361
9862,61,Double,No,107.9333553
9863,61,Suite,Yes,421.6954619
9864,61,Single,Yes,357.2117679
9865,61,Double,Yes,394.1341212
9866,61,Single,Yes,459.2810987
9867,61,Double,Yes,237.5558928
9868,61,Single,Yes,438.9256815
9869,61,Double,No,422.1105654
9870,61,Suite,No,276.9512166
9871,61,Double,No,62.05334978
9872,61,Suite,No,195.3899994
9873,61,Suite,Yes,50.56161555
9874,61,Single,Yes,363.8766769
9875,61,Suite,No,147.1193215
9876,61,Double,No,177.0561549
9877,61,Suite,No,137.026602
9878,61,Suite,No,275.6536377
9879,61,Single,No,182.3053592
9880,61,Suite,Yes,494.7705259
9881,61,Suite,Yes,216.8170476
9882,61,Suite,Yes,418.3959389
9883,61,Suite,Yes,433.6962782
9884,61,Double,No,326.1250481
9885,61,Double,Yes,486.2987963
9886,61,Single,Yes,285.9963254
9887,61,Single,Yes,71.19215718
9888,61,Double,No,442.3736369
9889,61,Single,No,215.170463
9890,61,Single,No,59.42063932
9891,61,Single,Yes,389.6587176
9892,61,Suite,Yes,316.9721612
9893,61,Double,No,356.2530379
9894,61,Suite,Yes,239.4115977
9895,61,Single,Yes,133.5198372
9896,61,Suite,No,355.9872735
9897,61,Suite,Yes,227.690472
9898,61,Single,Yes,231.5890028
9899,61,Suite,No,86.60865814
9900,61,Suite,Yes,415.6364572
9901,61,Single,No,497.9800932
9902,61,Single,No,164.0618119
9903,61,Single,Yes,436.3504114
9904,61,Double,Yes,215.4126981
9905,61,Double,Yes,255.3517118
9906,61,Single,No,250.917567
9907,61,Single,No,60.7202719
9908,61,Suite,No,446.1211588
9909,61,Double,No,290.6409299
9910,61,Double,Yes,491.6257895
9911,61,Double,No,414.3243745
9912,61,Double,No,366.391021
9913,61,Suite,No,73.78230987
9914,61,Double,No,174.4255887
9915,61,Single,Yes,357.0647309
9916,61,Double,No,456.9884549
9917,61,Suite,Yes,345.9323377
9918,61,Double,Yes,486.3428903
9919,61,Double,No,136.3237043
9920,61,Suite,Yes,128.2153078
9921,61,Single,Yes,134.1258574
9922,61,Single,No,368.0459002
9923,61,Double,No,60.33884032
9924,61,Single,Yes,168.6487169
9925,61,Double,No,90.32101898
9926,61,Double,No,75.52299673
9927,61,Single,Yes,124.5321763
9928,61,Double,No,76.23082452
9929,61,Single,Yes,484.9953669
9930,61,Double,Yes,355.5724681
9931,61,Double,No,490.3543655
9932,61,Double,Yes,109.5033593
9933,61,Suite,No,368.5064074
9934,61,Single,No,278.0963369
9935,61,Suite,Yes,340.4550059
9936,61,Suite,No,403.4391835
9937,62,Single,Yes,334.934224
9938,62,Double,Yes,191.0077609
9939,62,Single,No,362.8143095
9940,62,Suite,No,465.6244276
9941,62,Suite,No,455.1021306
9942,62,Single,Yes,56.36260716
9943,62,Double,Yes,208.5539053
9944,62,Suite,No,129.3689109
9945,62,Single,No,65.50642025
9946,62,Single,No,378.4638237
9947,62,Single,No,202.6018657
9948,62,Suite,Yes,177.2080367
9949,62,Double,Yes,336.9929643
9950,62,Double,No,455.0660095
9951,62,Suite,No,128.0422251
9952,62,Suite,Yes,62.35728778
9953,62,Suite,No,350.0275146
9954,62,Double,Yes,398.186553
9955,62,Single,Yes,397.0202462
9956,62,Double,Yes,98.92254496
9957,62,Double,Yes,246.4415045
9958,62,Suite,No,479.7585736
9959,62,Single,Yes,94.67138664
9960,62,Double,Yes,428.2201138
9961,62,Suite,No,104.1283426
9962,62,Double,No,340.7832266
9963,62,Single,No,476.6068374
9964,62,Single,No,348.2858519
9965,62,Suite,Yes,64.24774155
9966,62,Suite,Yes,411.7586826
9967,62,Single,No,454.9181916
9968,62,Double,Yes,461.8934507
9969,62,Double,Yes,199.9921477
9970,62,Double,No,54.50041118
9971,62,Double,No,409.4341929
9972,62,Single,No,229.4470499
9973,62,Suite,Yes,235.340525
9974,62,Suite,No,147.1357525
9975,62,Single,No,181.2585895
9976,62,Double,No,359.4379844
9977,62,Suite,Yes,72.03097743
9978,62,Suite,No,400.6728911
9979,62,Single,No,303.3832118
9980,62,Suite,Yes,497.2987674
9981,62,Single,Yes,390.7742069
9982,62,Double,No,446.2107615
9983,62,Double,No,252.0993488
9984,62,Single,No,325.7802629
9985,62,Double,Yes,393.5715944
9986,62,Single,No,262.5355489
9987,62,Single,Yes,351.014905
9988,62,Suite,Yes,450.4860162
9989,62,Double,Yes,343.6517198
9990,62,Suite,Yes,374.8556635
9991,62,Double,Yes,395.6974067
9992,62,Double,No,170.9175077
9993,62,Single,Yes,204.2504163
9994,62,Suite,Yes,78.82306762
9995,62,Double,No,145.1007122
9996,62,Double,Yes,454.012924
9997,62,Single,Yes,372.5963591
9998,62,Suite,Yes,83.26483504
9999,62,Single,Yes,292.0822209
10000,62,Suite,Yes,70.50487427
10001,62,Single,Yes,438.0984214
10002,62,Single,Yes,329.0876027
10003,62,Suite,Yes,477.0493888
10004,62,Double,No,355.9572154
10005,62,Single,Yes,244.4331329
10006,62,Double,No,205.5397765
10007,62,Single,Yes,116.0484243
10008,62,Single,No,485.2998672
10009,62,Single,Yes,415.8378904
10010,62,Suite,Yes,331.1559278
10011,62,Double,Yes,172.3830235
10012,62,Double,Yes,179.8233034
10013,62,Single,Yes,222.1845536
10014,62,Double,No,136.4539229
10015,62,Single,Yes,154.1381032
10016,62,Double,Yes,148.0209611
10017,63,Single,No,399.6498461
10018,63,Double,Yes,213.3340465
10019,63,Double,No,110.3038438
10020,63,Single,No,258.0184622
10021,63,Suite,Yes,436.5485672
10022,63,Double,Yes,318.0511033
10023,63,Double,Yes,264.7607275
10024,63,Double,No,373.7710339
10025,63,Double,Yes,306.0863287
10026,63,Suite,No,411.5526355
10027,63,Suite,Yes,337.0059621
10028,63,Suite,No,425.2562093
10029,63,Single,Yes,141.6222763
10030,63,Double,Yes,289.4134562
10031,63,Single,Yes,457.1344839
10032,63,Single,Yes,401.4643769
